,sign_holm_bonferroni,sign_sidak,sign_bonferroni,sign_lsu,sign_uncorr_0.01,sign_uncorr_0.05,sign_eff_0.05,sign_eff_0.1,sign_eff_0.15,chan_pair,band
0,0.0,0.0,0.0,0.15,0.1,0.225,0.15,0.1,0.025,F3/F4,delta
1,0.0,0.0,0.0,0.025,0.025,0.075,0.025,0.025,0.0,C3/P4,delta
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/F4,delta
3,0.15,0.15,0.125,1.0,0.975,1.0,1.0,1.0,0.925,F3/C3,delta
4,0.2,0.2,0.2,0.85,0.75,0.875,0.85,0.625,0.55,Fp1/T3,delta
5,0.0,0.0,0.0,0.15,0.1,0.4,0.25,0.1,0.075,F3/P3,delta
6,0.0,0.0,0.0,0.075,0.075,0.225,0.1,0.025,0.025,Cz/P4,delta
7,0.0,0.0,0.0,0.125,0.075,0.35,0.225,0.1,0.05,F3/C4,delta
8,0.0,0.0,0.0,0.15,0.1,0.375,0.225,0.125,0.025,Cz/P3,delta
9,0.0,0.0,0.0,0.15,0.05,0.425,0.2,0.15,0.05,C4/T6,delta
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/C3,delta
11,0.0,0.0,0.0,0.375,0.25,0.65,0.5,0.3,0.1,Fp1/F7,delta
12,0.0,0.0,0.0,0.45,0.375,0.6,0.475,0.375,0.225,T3/C3,delta
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5/T6,delta
14,0.0,0.0,0.0,0.075,0.025,0.175,0.1,0.025,0.0,T6/O2,delta
15,0.0,0.0,0.0,0.375,0.375,0.65,0.475,0.375,0.275,Fz/F4,delta
16,0.3,0.275,0.275,1.0,0.975,1.0,1.0,1.0,0.975,Fp1/F3,delta
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/T4,delta
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cz/C4,delta
19,0.0,0.0,0.0,0.0,0.0,0.1,0.025,0.0,0.0,C4/O1,delta
20,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,Fp2/F8,delta
21,0.0,0.0,0.0,0.15,0.05,0.3,0.2,0.05,0.025,F7/Cz,delta
22,0.0,0.0,0.0,0.025,0.0,0.1,0.1,0.0,0.0,F3/P4,delta
23,0.0,0.0,0.0,0.275,0.2,0.5,0.4,0.225,0.15,P4/O1,delta
24,0.0,0.0,0.0,0.375,0.25,0.575,0.425,0.175,0.05,Fp1/F8,delta
25,0.0,0.0,0.0,0.1,0.05,0.125,0.125,0.1,0.025,Fz/C4,delta
26,0.0,0.0,0.0,0.175,0.075,0.25,0.2,0.1,0.075,Fp1/Fp2,delta
27,0.0,0.0,0.0,0.1,0.075,0.225,0.125,0.05,0.0,C4/P3,delta
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/P4,delta
29,0.0,0.0,0.0,0.1,0.075,0.175,0.125,0.075,0.025,Fz/T5,delta
30,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,F4/O1,delta
31,0.025,0.025,0.025,0.425,0.35,0.6,0.425,0.25,0.1,P3/P4,delta
32,0.325,0.3,0.275,0.95,0.95,1.0,0.95,0.9,0.825,O1/O2,delta
33,0.0,0.0,0.0,0.025,0.025,0.075,0.025,0.0,0.0,Fp2/Pz,delta
34,0.4,0.375,0.375,1.0,1.0,1.0,1.0,0.975,0.925,Fp1/C3,delta
35,0.0,0.0,0.0,0.525,0.5,0.825,0.65,0.5,0.3,F4/T4,delta
36,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.025,0.025,T3/T4,delta
37,0.0,0.0,0.0,0.45,0.3,0.6,0.475,0.325,0.275,Cz/O2,delta
38,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F8/P4,delta
39,0.025,0.025,0.025,0.675,0.65,0.875,0.7,0.65,0.55,Fp2/Fz,delta
40,0.0,0.0,0.0,0.275,0.125,0.55,0.4,0.15,0.025,P3/T6,delta
41,0.075,0.05,0.05,0.75,0.7,0.95,0.825,0.65,0.35,Fp2/T4,delta
42,0.0,0.0,0.0,0.375,0.25,0.65,0.575,0.3,0.075,Fz/T4,delta
43,0.0,0.0,0.0,0.275,0.2,0.65,0.4,0.225,0.05,F7/Fz,delta
44,0.025,0.025,0.025,0.6,0.475,0.75,0.65,0.4,0.275,F7/C3,delta
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/P3,delta
46,0.0,0.0,0.0,0.125,0.1,0.2,0.15,0.075,0.025,F4/T3,delta
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/P4,delta
48,0.0,0.0,0.0,0.025,0.025,0.05,0.025,0.0,0.0,F8/T6,delta
49,0.0,0.0,0.0,0.125,0.1,0.4,0.175,0.1,0.025,F3/F8,delta
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/T6,delta
51,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,T3/T6,delta
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp2/O2,delta
53,0.0,0.0,0.0,0.175,0.075,0.425,0.2,0.05,0.025,F7/F8,delta
54,0.0,0.0,0.0,0.475,0.35,0.725,0.65,0.4,0.225,F4/C3,delta
55,0.0,0.0,0.0,0.0,0.0,0.125,0.025,0.0,0.0,F8/Pz,delta
56,0.0,0.0,0.0,0.425,0.325,0.7,0.55,0.375,0.225,C4/T4,delta
57,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fz/O2,delta
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/T5,delta
59,0.0,0.0,0.0,0.05,0.025,0.125,0.1,0.0,0.0,F8/P3,delta
60,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,T5/O2,delta
61,0.0,0.0,0.0,0.0,0.0,0.1,0.025,0.0,0.0,Fp1/T4,delta
62,0.0,0.0,0.0,0.65,0.575,0.9,0.7,0.5,0.3,F3/Fz,delta
63,0.0,0.0,0.0,0.075,0.025,0.125,0.1,0.025,0.0,Fp1/Pz,delta
64,0.0,0.0,0.0,0.625,0.475,0.85,0.7,0.475,0.25,Fp1/C4,delta
65,0.0,0.0,0.0,0.175,0.1,0.325,0.225,0.1,0.05,T3/T5,delta
66,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,T5/P3,delta
67,0.0,0.0,0.0,0.05,0.025,0.175,0.075,0.025,0.0,Fp1/O2,delta
68,0.0,0.0,0.0,0.025,0.0,0.05,0.025,0.0,0.0,C4/T5,delta
69,0.0,0.0,0.0,0.175,0.1,0.275,0.225,0.05,0.0,F4/F8,delta
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/P4,delta
71,0.0,0.0,0.0,0.125,0.075,0.325,0.175,0.05,0.025,Fz/Cz,delta
72,0.0,0.0,0.0,0.3,0.275,0.55,0.325,0.25,0.175,Fp1/P3,delta
73,0.0,0.0,0.0,0.225,0.1,0.375,0.25,0.05,0.025,F4/Pz,delta
74,0.0,0.0,0.0,0.025,0.025,0.1,0.1,0.05,0.0,C4/P4,delta
75,0.025,0.025,0.025,0.825,0.75,0.95,0.875,0.725,0.55,Fp2/Cz,delta
76,0.0,0.0,0.0,0.35,0.25,0.525,0.375,0.225,0.125,Fp1/T5,delta
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4/T6,delta
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3/Cz,delta
79,0.0,0.0,0.0,0.175,0.1,0.375,0.225,0.1,0.05,F7/P3,delta
80,0.0,0.0,0.0,0.025,0.0,0.025,0.025,0.0,0.0,F8/Cz,delta
81,0.0,0.0,0.0,0.025,0.025,0.125,0.075,0.025,0.0,Cz/O1,delta
82,0.0,0.0,0.0,0.05,0.05,0.125,0.05,0.025,0.025,T4/O1,delta
83,0.025,0.025,0.025,0.25,0.225,0.4,0.3,0.175,0.125,Pz/P4,delta
84,0.0,0.0,0.0,0.025,0.0,0.05,0.025,0.0,0.0,F7/T4,delta
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/O2,delta
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/F8,delta
87,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,F8/T3,delta
88,0.0,0.0,0.0,0.075,0.05,0.1,0.1,0.075,0.0,Fp2/T3,delta
89,0.0,0.0,0.0,0.525,0.45,0.675,0.625,0.5,0.25,Fp2/F3,delta
90,0.025,0.025,0.025,0.275,0.275,0.475,0.35,0.25,0.125,F3/T5,delta
91,0.0,0.0,0.0,0.025,0.0,0.075,0.05,0.0,0.0,Fp1/T6,delta
92,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F4/T6,delta
93,0.0,0.0,0.0,0.025,0.025,0.1,0.025,0.025,0.025,T3/O2,delta
94,0.0,0.0,0.0,0.05,0.025,0.05,0.05,0.025,0.0,F3/O2,delta
95,0.0,0.0,0.0,0.025,0.0,0.05,0.025,0.0,0.0,F7/Pz,delta
96,0.0,0.0,0.0,0.275,0.15,0.55,0.4,0.175,0.025,Cz/T6,delta
97,0.0,0.0,0.0,0.5,0.425,0.85,0.6,0.5,0.325,Fz/C3,delta
98,0.25,0.225,0.225,0.95,0.95,0.975,0.975,0.95,0.9,Pz/O2,delta
99,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F7/C4,delta
100,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,P3/Pz,delta
101,0.0,0.0,0.0,0.05,0.05,0.275,0.15,0.05,0.025,C4/O2,delta
102,0.0,0.0,0.0,0.125,0.025,0.15,0.125,0.05,0.0,T4/P4,delta
103,0.1,0.1,0.1,0.9,0.85,1.0,0.975,0.875,0.775,P3/O2,delta
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp2/O1,delta
105,0.025,0.0,0.0,0.275,0.2,0.5,0.4,0.2,0.125,Pz/T6,delta
106,0.025,0.025,0.025,0.2,0.15,0.475,0.35,0.15,0.1,T3/Pz,delta
107,0.05,0.05,0.05,0.9,0.75,0.975,0.95,0.775,0.6,F7/T3,delta
108,0.05,0.05,0.05,0.725,0.725,0.85,0.75,0.725,0.45,F7/F3,delta
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/T6,delta
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/O1,delta
111,0.025,0.025,0.025,0.325,0.275,0.525,0.375,0.275,0.15,Pz/O1,delta
112,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,C3/C4,delta
113,0.0,0.0,0.0,0.275,0.225,0.45,0.325,0.225,0.1,F8/T4,delta
114,0.0,0.0,0.0,0.275,0.2,0.575,0.45,0.25,0.125,T3/Cz,delta
115,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fp2/T6,delta
116,0.0,0.0,0.0,0.45,0.4,0.775,0.6,0.4,0.3,T3/P3,delta
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3/O1,delta
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4/O2,delta
119,0.0,0.0,0.0,0.1,0.1,0.3,0.175,0.1,0.0,T4/T5,delta
120,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,T5/Pz,delta
121,0.0,0.0,0.0,0.775,0.725,0.95,0.9,0.7,0.525,Fp1/F4,delta
122,0.125,0.125,0.125,0.95,0.9,1.0,1.0,0.95,0.775,Fp2/C3,delta
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/T6,delta
124,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,T4/P3,delta
125,0.0,0.0,0.0,0.225,0.2,0.375,0.25,0.225,0.1,F4/C4,delta
126,0.0,0.0,0.0,0.025,0.025,0.2,0.1,0.025,0.0,C3/T4,delta
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cz/Pz,delta
128,0.0,0.0,0.0,0.025,0.025,0.075,0.025,0.025,0.0,F7/O2,delta
129,0.0,0.0,0.0,0.125,0.05,0.375,0.2,0.075,0.0,Fp2/P3,delta
130,0.275,0.275,0.275,1.0,1.0,1.0,1.0,1.0,1.0,Fp1/Fz,delta
131,0.0,0.0,0.0,0.25,0.15,0.475,0.275,0.15,0.025,C3/O2,delta
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4/Pz,delta
133,0.25,0.225,0.225,0.625,0.525,0.775,0.575,0.5,0.375,F3/T3,delta
134,0.0,0.0,0.0,0.025,0.025,0.05,0.025,0.025,0.0,F8/O2,delta
135,0.0,0.0,0.0,0.025,0.025,0.075,0.075,0.025,0.025,F3/O1,delta
136,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F4/T5,delta
137,0.0,0.0,0.0,0.075,0.05,0.15,0.1,0.05,0.025,T5/O1,delta
138,0.05,0.05,0.05,0.525,0.325,0.8,0.675,0.325,0.25,F3/Pz,delta
139,0.0,0.0,0.0,0.025,0.0,0.1,0.05,0.0,0.0,F3/T6,delta
140,0.025,0.025,0.025,0.675,0.525,0.9,0.825,0.625,0.275,F3/Cz,delta
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/P4,delta
142,0.0,0.0,0.0,0.125,0.025,0.3,0.125,0.05,0.0,T3/C4,delta
143,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F7/O1,delta
144,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,C3/Pz,delta
145,0.0,0.0,0.0,0.025,0.025,0.05,0.025,0.0,0.0,T3/P4,delta
146,0.125,0.125,0.125,0.9,0.85,0.975,0.95,0.875,0.625,Fp2/F4,delta
147,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,C3/P3,delta
148,0.0,0.0,0.0,0.05,0.025,0.225,0.075,0.025,0.0,C3/T6,delta
149,0.0,0.0,0.0,0.175,0.15,0.275,0.175,0.1,0.025,Fp2/F7,delta
150,0.0,0.0,0.0,0.025,0.025,0.075,0.025,0.025,0.0,Fz/O1,delta
151,0.0,0.0,0.0,0.275,0.2,0.5,0.35,0.2,0.175,F4/Cz,delta
152,0.0,0.0,0.0,0.325,0.2,0.55,0.4,0.2,0.075,T3/O1,delta
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/P3,delta
154,0.0,0.0,0.0,0.275,0.225,0.55,0.425,0.225,0.075,Cz/T4,delta
155,0.0,0.0,0.0,0.1,0.075,0.125,0.1,0.075,0.0,T6/O1,delta
156,0.0,0.0,0.0,0.175,0.1,0.25,0.175,0.1,0.0,Fz/Pz,delta
157,0.025,0.025,0.025,0.45,0.325,0.575,0.5,0.35,0.125,F7/T5,delta
158,0.0,0.0,0.0,0.025,0.025,0.1,0.025,0.025,0.025,F8/O1,delta
159,0.0,0.0,0.0,0.075,0.05,0.125,0.125,0.075,0.025,T4/Pz,delta
160,0.05,0.05,0.05,0.625,0.55,0.75,0.675,0.525,0.4,Fz/T3,delta
161,0.025,0.025,0.025,0.75,0.625,0.95,0.825,0.6,0.4,Fp1/Cz,delta
162,0.0,0.0,0.0,0.075,0.025,0.1,0.075,0.0,0.0,T5/P4,delta
163,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,C3/T5,delta
164,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,P3/O1,delta
165,0.0,0.0,0.0,0.1,0.1,0.15,0.125,0.075,0.0,Fp2/T5,delta
166,0.0,0.0,0.0,0.05,0.05,0.1,0.1,0.025,0.025,Fp2/P4,delta
167,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.025,0.0,F4/O2,delta
168,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Cz/T5,delta
169,0.1,0.1,0.1,0.85,0.775,0.95,0.925,0.75,0.425,Fp2/C4,delta
170,0.0,0.0,0.0,0.025,0.025,0.025,0.025,0.025,0.0,F8/C4,delta
171,0.025,0.025,0.025,0.6,0.55,0.75,0.7,0.475,0.275,F3/F4,theta
172,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,C3/P4,theta
173,0.05,0.05,0.05,0.375,0.325,0.65,0.45,0.325,0.2,F7/F4,theta
174,0.0,0.0,0.0,0.425,0.425,0.8,0.7,0.575,0.3,F3/C3,theta
175,0.225,0.225,0.225,0.925,0.9,0.975,0.95,0.825,0.725,Fp1/T3,theta
176,0.0,0.0,0.0,0.025,0.025,0.1,0.075,0.025,0.0,F3/P3,theta
177,0.0,0.0,0.0,0.05,0.0,0.175,0.1,0.0,0.0,Cz/P4,theta
178,0.0,0.0,0.0,0.725,0.625,0.9,0.725,0.65,0.225,F3/C4,theta
179,0.0,0.0,0.0,0.075,0.025,0.25,0.175,0.025,0.025,Cz/P3,theta
180,0.0,0.0,0.0,0.3,0.175,0.475,0.3,0.125,0.025,C4/T6,theta
181,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,F8/C3,theta
182,0.0,0.0,0.0,0.85,0.8,0.95,0.875,0.8,0.65,Fp1/F7,theta
183,0.0,0.0,0.0,0.275,0.125,0.575,0.425,0.225,0.075,T3/C3,theta
184,0.0,0.0,0.0,0.0,0.0,0.075,0.025,0.0,0.0,T5/T6,theta
185,0.0,0.0,0.0,0.1,0.075,0.325,0.125,0.05,0.0,T6/O2,theta
186,0.175,0.15,0.15,0.775,0.75,0.95,0.85,0.675,0.5,Fz/F4,theta
187,0.675,0.675,0.675,1.0,1.0,1.0,1.0,1.0,1.0,Fp1/F3,theta
188,0.0,0.0,0.0,0.25,0.2,0.45,0.3,0.15,0.05,F3/T4,theta
189,0.0,0.0,0.0,0.05,0.0,0.15,0.05,0.05,0.0,Cz/C4,theta
190,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,C4/O1,theta
191,0.0,0.0,0.0,0.125,0.075,0.275,0.175,0.075,0.025,Fp2/F8,theta
192,0.0,0.0,0.0,0.15,0.125,0.45,0.25,0.125,0.1,F7/Cz,theta
193,0.0,0.0,0.0,0.025,0.025,0.075,0.05,0.025,0.0,F3/P4,theta
194,0.0,0.0,0.0,0.075,0.05,0.275,0.075,0.025,0.0,P4/O1,theta
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/F8,theta
196,0.0,0.0,0.0,0.175,0.125,0.475,0.35,0.175,0.025,Fz/C4,theta
197,0.0,0.0,0.0,0.275,0.225,0.425,0.3,0.2,0.1,Fp1/Fp2,theta
198,0.0,0.0,0.0,0.075,0.025,0.175,0.075,0.0,0.0,C4/P3,theta
199,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,Fz/P4,theta
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/T5,theta
201,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,F4/O1,theta
202,0.025,0.025,0.025,0.15,0.125,0.3,0.175,0.125,0.075,P3/P4,theta
203,0.225,0.225,0.225,0.85,0.775,0.925,0.825,0.675,0.45,O1/O2,theta
204,0.0,0.0,0.0,0.35,0.275,0.475,0.375,0.275,0.2,Fp2/Pz,theta
205,0.15,0.15,0.15,1.0,1.0,1.0,1.0,1.0,0.95,Fp1/C3,theta
206,0.0,0.0,0.0,0.2,0.125,0.35,0.25,0.075,0.05,F4/T4,theta
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/T4,theta
208,0.025,0.025,0.025,0.25,0.2,0.475,0.3,0.15,0.05,Cz/O2,theta
209,0.0,0.0,0.0,0.0,0.0,0.075,0.025,0.0,0.0,F8/P4,theta
210,0.2,0.175,0.175,0.8,0.725,0.95,0.8,0.625,0.525,Fp2/Fz,theta
211,0.0,0.0,0.0,0.375,0.3,0.5,0.4,0.225,0.075,P3/T6,theta
212,0.0,0.0,0.0,0.35,0.325,0.675,0.525,0.3,0.2,Fp2/T4,theta
213,0.0,0.0,0.0,0.175,0.075,0.35,0.3,0.075,0.025,Fz/T4,theta
214,0.125,0.125,0.125,0.9,0.8,0.95,0.9,0.775,0.725,F7/Fz,theta
215,0.0,0.0,0.0,0.375,0.25,0.675,0.475,0.275,0.2,F7/C3,theta
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/P3,theta
217,0.0,0.0,0.0,0.2,0.15,0.425,0.275,0.15,0.05,F4/T3,theta
218,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,F4/P4,theta
219,0.0,0.0,0.0,0.025,0.025,0.125,0.05,0.025,0.025,F8/T6,theta
220,0.0,0.0,0.0,0.05,0.025,0.1,0.075,0.05,0.0,F3/F8,theta
221,0.0,0.0,0.0,0.05,0.05,0.1,0.075,0.05,0.025,F7/T6,theta
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/T6,theta
223,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,Fp2/O2,theta
224,0.0,0.0,0.0,0.025,0.0,0.025,0.025,0.0,0.0,F7/F8,theta
225,0.0,0.0,0.0,0.6,0.55,0.8,0.675,0.55,0.325,F4/C3,theta
226,0.0,0.0,0.0,0.15,0.1,0.275,0.175,0.1,0.025,F8/Pz,theta
227,0.025,0.025,0.025,0.9,0.825,0.95,0.95,0.875,0.675,C4/T4,theta
228,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,Fz/O2,theta
229,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F8/T5,theta
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/P3,theta
231,0.0,0.0,0.0,0.425,0.25,0.625,0.525,0.2,0.125,T5/O2,theta
232,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fp1/T4,theta
233,0.075,0.075,0.075,0.875,0.875,0.975,0.925,0.875,0.675,F3/Fz,theta
234,0.0,0.0,0.0,0.175,0.1,0.4,0.225,0.1,0.1,Fp1/Pz,theta
235,0.075,0.075,0.075,0.925,0.875,0.975,0.95,0.85,0.75,Fp1/C4,theta
236,0.0,0.0,0.0,0.1,0.075,0.25,0.125,0.075,0.0,T3/T5,theta
237,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,T5/P3,theta
238,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,Fp1/O2,theta
239,0.0,0.0,0.0,0.025,0.025,0.05,0.025,0.025,0.0,C4/T5,theta
240,0.0,0.0,0.0,0.175,0.15,0.35,0.2,0.125,0.025,F4/F8,theta
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/P4,theta
242,0.0,0.0,0.0,0.075,0.05,0.25,0.125,0.025,0.0,Fz/Cz,theta
243,0.025,0.025,0.025,0.375,0.35,0.6,0.425,0.325,0.275,Fp1/P3,theta
244,0.0,0.0,0.0,0.075,0.05,0.225,0.2,0.025,0.025,F4/Pz,theta
245,0.0,0.0,0.0,0.025,0.0,0.05,0.025,0.025,0.0,C4/P4,theta
246,0.0,0.0,0.0,0.55,0.475,0.7,0.6,0.45,0.325,Fp2/Cz,theta
247,0.0,0.0,0.0,0.0,0.0,0.05,0.025,0.0,0.0,Fp1/T5,theta
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4/T6,theta
249,0.0,0.0,0.0,0.075,0.05,0.25,0.175,0.075,0.0,C3/Cz,theta
250,0.0,0.0,0.0,0.1,0.075,0.225,0.1,0.05,0.0,F7/P3,theta
251,0.0,0.0,0.0,0.025,0.025,0.175,0.025,0.025,0.0,F8/Cz,theta
252,0.0,0.0,0.0,0.125,0.05,0.25,0.1,0.05,0.0,Cz/O1,theta
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/O1,theta
254,0.0,0.0,0.0,0.0,0.0,0.075,0.025,0.0,0.0,Pz/P4,theta
255,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F7/T4,theta
256,0.0,0.0,0.0,0.1,0.1,0.3,0.2,0.1,0.025,T4/O2,theta
257,0.0,0.0,0.0,0.05,0.05,0.2,0.075,0.05,0.0,Fz/F8,theta
258,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.025,F8/T3,theta
259,0.0,0.0,0.0,0.075,0.075,0.15,0.1,0.05,0.025,Fp2/T3,theta
260,0.125,0.125,0.125,0.825,0.8,0.975,0.925,0.75,0.625,Fp2/F3,theta
261,0.0,0.0,0.0,0.025,0.0,0.05,0.05,0.0,0.0,F3/T5,theta
262,0.0,0.0,0.0,0.025,0.025,0.05,0.05,0.025,0.0,Fp1/T6,theta
263,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,F4/T6,theta
264,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,T3/O2,theta
265,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.0,F3/O2,theta
266,0.0,0.0,0.0,0.1,0.05,0.25,0.2,0.025,0.0,F7/Pz,theta
267,0.025,0.025,0.025,0.35,0.3,0.55,0.425,0.25,0.15,Cz/T6,theta
268,0.0,0.0,0.0,0.175,0.075,0.55,0.4,0.075,0.025,Fz/C3,theta
269,0.025,0.025,0.025,0.225,0.175,0.6,0.325,0.175,0.125,Pz/O2,theta
270,0.0,0.0,0.0,0.25,0.225,0.325,0.275,0.125,0.025,F7/C4,theta
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3/Pz,theta
272,0.0,0.0,0.0,0.05,0.025,0.2,0.1,0.025,0.0,C4/O2,theta
273,0.0,0.0,0.0,0.45,0.425,0.65,0.575,0.4,0.3,T4/P4,theta
274,0.0,0.0,0.0,0.5,0.35,0.625,0.525,0.275,0.125,P3/O2,theta
275,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fp2/O1,theta
276,0.05,0.05,0.05,0.45,0.35,0.7,0.5,0.3,0.175,Pz/T6,theta
277,0.0,0.0,0.0,0.1,0.075,0.25,0.15,0.05,0.0,T3/Pz,theta
278,0.025,0.025,0.025,0.425,0.325,0.775,0.575,0.325,0.125,F7/T3,theta
279,0.15,0.125,0.1,0.95,0.925,1.0,1.0,0.95,0.9,F7/F3,theta
280,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,T4/T6,theta
281,0.0,0.0,0.0,0.075,0.075,0.15,0.1,0.05,0.0,Fp1/O1,theta
282,0.0,0.0,0.0,0.05,0.025,0.1,0.05,0.025,0.0,Pz/O1,theta
283,0.0,0.0,0.0,0.0,0.0,0.075,0.075,0.0,0.0,C3/C4,theta
284,0.0,0.0,0.0,0.425,0.3,0.675,0.5,0.35,0.25,F8/T4,theta
285,0.0,0.0,0.0,0.175,0.1,0.375,0.225,0.125,0.025,T3/Cz,theta
286,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fp2/T6,theta
287,0.0,0.0,0.0,0.125,0.075,0.3,0.275,0.125,0.05,T3/P3,theta
288,0.0,0.0,0.0,0.025,0.0,0.025,0.025,0.0,0.0,C3/O1,theta
289,0.0,0.0,0.0,0.075,0.025,0.225,0.125,0.025,0.0,P4/O2,theta
290,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,T4/T5,theta
