,index,dice,fdr,power,count,sample_size
56,sign_bonferroni,0.0898876404494382,0.0,0.047058823529411764,16,25
57,sign_lsu,0.5483870967741935,0.1282051282051282,0.4,156,25
58,sign_uncorr_0.01,0.5834932821497121,0.16022099447513813,0.4470588235294118,181,25
59,sign_uncorr_0.05,0.6829268292682927,0.2911392405063291,0.6588235294117647,316,25
60,sign_eff_0.05,0.6780185758513931,0.28431372549019607,0.6441176470588236,306,25
61,sign_eff_0.1,0.6743421052631579,0.23507462686567165,0.6029411764705882,268,25
62,sign_eff_0.15,0.6443661971830986,0.19736842105263158,0.538235294117647,228,25
0,sign_holm_bonferroni,0.05747126436781609,0.0,0.029585798816568046,10,25
1,sign_sidak,0.05747126436781609,0.0,0.029585798816568046,10,25
2,sign_bonferroni,0.05747126436781609,0.0,0.029585798816568046,10,25
3,sign_lsu,0.4531590413943355,0.14049586776859505,0.3076923076923077,121,25
4,sign_uncorr_0.01,0.5508982035928144,0.15337423312883436,0.40828402366863903,163,25
5,sign_uncorr_0.05,0.7071005917159763,0.29289940828402367,0.7071005917159763,338,25
6,sign_eff_0.05,0.704647676161919,0.2857142857142857,0.6952662721893491,329,25
7,sign_eff_0.1,0.6786885245901639,0.23897058823529413,0.6124260355029586,272,25
8,sign_eff_0.15,0.6476868327402135,0.1875,0.5384615384615384,224,25
9,sign_holm_bonferroni,0.046242774566473986,0.0,0.023668639053254437,8,25
10,sign_sidak,0.05187319884726225,0.0,0.026627218934911243,9,25
11,sign_bonferroni,0.046242774566473986,0.0,0.023668639053254437,8,25
12,sign_lsu,0.4989517819706499,0.14388489208633093,0.3520710059171598,139,25
13,sign_uncorr_0.01,0.5476190476190477,0.1686746987951807,0.40828402366863903,166,25
14,sign_uncorr_0.05,0.649624060150376,0.3394495412844037,0.6390532544378699,327,25
15,sign_eff_0.05,0.6484848484848484,0.33540372670807456,0.6331360946745562,322,25
16,sign_eff_0.1,0.6293245469522241,0.2899628252788104,0.5650887573964497,269,25
17,sign_eff_0.15,0.5942028985507246,0.2336448598130841,0.48520710059171596,214,25
18,sign_holm_bonferroni,0.011764705882352941,0.0,0.005917159763313609,2,25
19,sign_sidak,0.011764705882352941,0.0,0.005917159763313609,2,25
20,sign_bonferroni,0.011764705882352941,0.0,0.005917159763313609,2,25
21,sign_lsu,0.3103448275862069,0.07352941176470588,0.1863905325443787,68,25
22,sign_uncorr_0.01,0.46220302375809935,0.144,0.3165680473372781,125,25
23,sign_uncorr_0.05,0.5973154362416108,0.31007751937984496,0.5266272189349113,258,25
24,sign_eff_0.05,0.5972696245733788,0.29435483870967744,0.5177514792899408,248,25
25,sign_eff_0.1,0.5730129390018485,0.23645320197044334,0.45857988165680474,203,25
26,sign_eff_0.15,0.5277777777777778,0.19879518072289157,0.39349112426035504,166,25
27,sign_holm_bonferroni,0.029154518950437316,0.0,0.014792899408284023,5,25
28,sign_sidak,0.029154518950437316,0.0,0.014792899408284023,5,25
29,sign_bonferroni,0.029154518950437316,0.0,0.014792899408284023,5,25
30,sign_lsu,0.18798955613577023,0.2,0.10650887573964497,45,25
31,sign_uncorr_0.01,0.35454545454545455,0.23529411764705882,0.23076923076923078,102,25
32,sign_uncorr_0.05,0.5071428571428571,0.36036036036036034,0.42011834319526625,222,25
33,sign_eff_0.05,0.5081081081081081,0.35023041474654376,0.4171597633136095,217,25
34,sign_eff_0.1,0.47173489278752434,0.30857142857142855,0.35798816568047337,175,25
35,sign_eff_0.15,0.4149377593360996,0.3055555555555556,0.2958579881656805,144,25
36,sign_holm_bonferroni,0.08498583569405099,0.0,0.04437869822485207,15,25
37,sign_sidak,0.08498583569405099,0.0,0.04437869822485207,15,25
38,sign_bonferroni,0.08498583569405099,0.0,0.04437869822485207,15,25
39,sign_lsu,0.3325301204819277,0.1038961038961039,0.20414201183431951,77,25
40,sign_uncorr_0.01,0.5106382978723404,0.09090909090909091,0.35502958579881655,132,25
41,sign_uncorr_0.05,0.6432160804020101,0.25868725868725867,0.5680473372781065,259,25
42,sign_eff_0.05,0.6429780033840947,0.2490118577075099,0.5621301775147929,253,25
43,sign_eff_0.1,0.6220614828209765,0.2,0.5088757396449705,215,25
44,sign_eff_0.15,0.5780346820809249,0.1712707182320442,0.4437869822485207,181,25
45,sign_holm_bonferroni,0.09577464788732394,0.0,0.05029585798816568,17,25
46,sign_sidak,0.09577464788732394,0.0,0.05029585798816568,17,25
47,sign_bonferroni,0.09577464788732394,0.0,0.05029585798816568,17,25
48,sign_lsu,0.45614035087719296,0.11864406779661017,0.3076923076923077,118,25
49,sign_uncorr_0.01,0.5131313131313131,0.1910828025477707,0.3757396449704142,157,25
50,sign_uncorr_0.05,0.6283048211508554,0.3377049180327869,0.5976331360946746,305,25
51,sign_eff_0.05,0.6220095693779905,0.32525951557093424,0.5769230769230769,289,25
52,sign_eff_0.1,0.5910652920962199,0.29508196721311475,0.5088757396449705,244,25
53,sign_eff_0.15,0.5508317929759704,0.2660098522167488,0.4408284023668639,203,25
54,sign_holm_bonferroni,0.029154518950437316,0.0,0.014792899408284023,5,25
55,sign_sidak,0.029154518950437316,0.0,0.014792899408284023,5,25
56,sign_bonferroni,0.029154518950437316,0.0,0.014792899408284023,5,25
57,sign_lsu,0.16129032258064516,0.11764705882352941,0.08875739644970414,34,25
58,sign_uncorr_0.01,0.3764172335600907,0.1941747572815534,0.2455621301775148,103,25
59,sign_uncorr_0.05,0.5513698630136986,0.34552845528455284,0.47633136094674555,246,25
60,sign_eff_0.05,0.554006968641115,0.326271186440678,0.47041420118343197,236,25
61,sign_eff_0.1,0.4970873786407767,0.2768361581920904,0.378698224852071,177,25
62,sign_eff_0.15,0.4411764705882353,0.2391304347826087,0.3106508875739645,138,25
0,sign_holm_bonferroni,0.023323615160349854,0.0,0.011799410029498525,4,25
1,sign_sidak,0.023323615160349854,0.0,0.011799410029498525,4,25
2,sign_bonferroni,0.023323615160349854,0.0,0.011799410029498525,4,25
3,sign_lsu,0.2697201017811705,0.018518518518518517,0.15634218289085547,54,25
4,sign_uncorr_0.01,0.42369020501138954,0.07,0.2743362831858407,100,25
5,sign_uncorr_0.05,0.6345811051693404,0.1981981981981982,0.5250737463126843,222,25
6,sign_eff_0.05,0.6431095406360424,0.19823788546255505,0.5368731563421829,227,25
7,sign_eff_0.1,0.5798816568047337,0.125,0.4336283185840708,168,25
8,sign_eff_0.15,0.5127118644067796,0.09022556390977443,0.35693215339233036,133,25
9,sign_holm_bonferroni,0.136986301369863,0.038461538461538464,0.07374631268436578,26,25
10,sign_sidak,0.136986301369863,0.038461538461538464,0.07374631268436578,26,25
11,sign_bonferroni,0.136986301369863,0.038461538461538464,0.07374631268436578,26,25
12,sign_lsu,0.4926315789473684,0.13970588235294118,0.34513274336283184,136,25
13,sign_uncorr_0.01,0.5447470817120622,0.2,0.41297935103244837,175,25
14,sign_uncorr_0.05,0.6646525679758308,0.3188854489164087,0.6489675516224189,323,25
15,sign_eff_0.05,0.663594470046083,0.3076923076923077,0.6371681415929203,312,25
16,sign_eff_0.1,0.6179401993355482,0.29277566539923955,0.5486725663716814,263,25
17,sign_eff_0.15,0.5828779599271403,0.23809523809523808,0.471976401179941,210,25
18,sign_holm_bonferroni,0.05730659025787966,0.0,0.029498525073746312,10,25
19,sign_sidak,0.06285714285714286,0.0,0.032448377581120944,11,25
20,sign_bonferroni,0.05730659025787966,0.0,0.029498525073746312,10,25
21,sign_lsu,0.3888888888888889,0.0967741935483871,0.24778761061946902,93,25
22,sign_uncorr_0.01,0.5233265720081136,0.16233766233766234,0.3805309734513274,154,25
23,sign_uncorr_0.05,0.6615146831530139,0.3051948051948052,0.6312684365781711,308,25
24,sign_eff_0.05,0.6708268330733229,0.28807947019867547,0.6342182890855457,302,25
25,sign_eff_0.1,0.6442953020134228,0.2529182879377432,0.5663716814159292,257,25
26,sign_eff_0.15,0.5989110707803993,0.22169811320754718,0.48672566371681414,212,25
27,sign_holm_bonferroni,0.07932011331444759,0.0,0.04129793510324484,14,25
28,sign_sidak,0.07932011331444759,0.0,0.04129793510324484,14,25
29,sign_bonferroni,0.07932011331444759,0.0,0.04129793510324484,14,25
30,sign_lsu,0.3228915662650602,0.11842105263157894,0.1976401179941003,76,25
31,sign_uncorr_0.01,0.443010752688172,0.18253968253968253,0.30383480825958703,126,25
32,sign_uncorr_0.05,0.5838709677419355,0.35587188612099646,0.5339233038348082,281,25
33,sign_eff_0.05,0.5895765472312704,0.3418181818181818,0.5339233038348082,275,25
34,sign_eff_0.1,0.5523465703971119,0.28837209302325584,0.45132743362831856,215,25
35,sign_eff_0.15,0.4801587301587302,0.26666666666666666,0.35693215339233036,165,25
36,sign_holm_bonferroni,0.0058823529411764705,0.0,0.0029498525073746312,1,25
37,sign_sidak,0.0058823529411764705,0.0,0.0029498525073746312,1,25
38,sign_bonferroni,0.0058823529411764705,0.0,0.0029498525073746312,1,25
39,sign_lsu,0.2,0.07317073170731707,0.11209439528023599,41,25
40,sign_uncorr_0.01,0.45434298440979953,0.07272727272727272,0.3008849557522124,110,25
41,sign_uncorr_0.05,0.6887417218543046,0.21509433962264152,0.6135693215339233,265,25
42,sign_eff_0.05,0.6766169154228856,0.22727272727272727,0.6017699115044248,264,25
43,sign_eff_0.1,0.6358595194085028,0.1485148514851485,0.5073746312684366,202,25
44,sign_eff_0.15,0.5805168986083499,0.10975609756097561,0.4306784660766962,164,25
45,sign_holm_bonferroni,0.011730205278592375,0.0,0.0058997050147492625,2,25
46,sign_sidak,0.011730205278592375,0.0,0.0058997050147492625,2,25
47,sign_bonferroni,0.011730205278592375,0.0,0.0058997050147492625,2,25
48,sign_lsu,0.2467866323907455,0.04,0.1415929203539823,50,25
49,sign_uncorr_0.01,0.4497816593886463,0.13445378151260504,0.30383480825958703,119,25
50,sign_uncorr_0.05,0.6613418530351438,0.2787456445993031,0.6106194690265486,287,25
51,sign_eff_0.05,0.6397415185783522,0.29285714285714287,0.584070796460177,280,25
52,sign_eff_0.1,0.585635359116022,0.22058823529411764,0.4690265486725664,204,25
53,sign_eff_0.15,0.532,0.17391304347826086,0.39233038348082594,161,25
54,sign_holm_bonferroni,0.06837606837606838,0.0,0.035398230088495575,12,25
55,sign_sidak,0.06837606837606838,0.0,0.035398230088495575,12,25
56,sign_bonferroni,0.06837606837606838,0.0,0.035398230088495575,12,25
57,sign_lsu,0.30392156862745096,0.10144927536231885,0.18289085545722714,69,25
58,sign_uncorr_0.01,0.3893805309734513,0.22123893805309736,0.25958702064896755,113,25
59,sign_uncorr_0.05,0.528695652173913,0.3559322033898305,0.44837758112094395,236,25
60,sign_eff_0.05,0.537261698440208,0.3487394957983193,0.45722713864306785,238,25
61,sign_eff_0.1,0.5,0.31088082901554404,0.39233038348082594,193,25
62,sign_eff_0.15,0.44763860369609854,0.2635135135135135,0.3215339233038348,148,25
0,sign_holm_bonferroni,0.04011461318051576,0.0,0.02046783625730994,7,25
1,sign_sidak,0.04011461318051576,0.0,0.02046783625730994,7,25
2,sign_bonferroni,0.04011461318051576,0.0,0.02046783625730994,7,25
3,sign_lsu,0.37701149425287356,0.11827956989247312,0.23976608187134502,93,25
4,sign_uncorr_0.01,0.5121951219512195,0.16,0.3684210526315789,150,25
5,sign_uncorr_0.05,0.658307210031348,0.2905405405405405,0.6140350877192983,296,25
6,sign_eff_0.05,0.6518987341772152,0.2896551724137931,0.6023391812865497,290,25
7,sign_eff_0.1,0.6132879045996593,0.2653061224489796,0.5263157894736842,245,25
8,sign_eff_0.15,0.5761467889908257,0.22660098522167488,0.4590643274853801,203,25
9,sign_holm_bonferroni,0.023121387283236993,0.0,0.011695906432748537,4,25
10,sign_sidak,0.02881844380403458,0.0,0.014619883040935672,5,25
11,sign_bonferroni,0.023121387283236993,0.0,0.011695906432748537,4,25
12,sign_lsu,0.3341288782816229,0.09090909090909091,0.2046783625730994,77,25
13,sign_uncorr_0.01,0.4391304347826087,0.1440677966101695,0.2953216374269006,118,25
14,sign_uncorr_0.05,0.6266666666666667,0.2713178294573643,0.5497076023391813,258,25
15,sign_eff_0.05,0.6184873949579832,0.2727272727272727,0.5380116959064327,253,25
16,sign_eff_0.1,0.5640074211502782,0.22842639593908629,0.4444444444444444,197,25
17,sign_eff_0.15,0.5069860279441117,0.20125786163522014,0.3713450292397661,159,25
18,sign_holm_bonferroni,0.011627906976744186,0.0,0.005847953216374269,2,25
19,sign_sidak,0.011627906976744186,0.0,0.005847953216374269,2,25
20,sign_bonferroni,0.011627906976744186,0.0,0.005847953216374269,2,25
21,sign_lsu,0.15013404825737264,0.0967741935483871,0.08187134502923976,31,25
22,sign_uncorr_0.01,0.32599118942731276,0.3392857142857143,0.21637426900584794,112,25
23,sign_uncorr_0.05,0.4376068376068376,0.4732510288065844,0.3742690058479532,243,25
24,sign_eff_0.05,0.4475043029259897,0.4560669456066946,0.38011695906432746,239,25
25,sign_eff_0.1,0.41947565543071164,0.4166666666666667,0.32748538011695905,192,25
26,sign_eff_0.15,0.39363817097415504,0.38509316770186336,0.2894736842105263,161,25
